file,tweet,sent,tokenized
text-query-tweets2021-04-23.json,"@rain_bosworth @MichaelSkyer https://t.co/mBAZTdVnzZ is champ, try it out. User friendly &amp; great knowledge base. Not to mention easy on the eyes!",Positive,rain_bosworth michaelskyer http //t.co/mbaztdvnzz be champ try it out user friendly amp great knowledge base not to mention easy on the eye
text-query-tweets2021-04-23.json,"@MichaelSkyer Anyone try https://t.co/EDXuN7DGIs?   It’s intuitive, simple, but can grow with time.",Negative,michaelskyer anyone try http //t.co/edxun7dgis it ’ s intuitive simple but can grow with time
text-query-tweets2021-04-23.json,"28 Projects Added To Our BSC Projects Page. Check Them Out Here: https://t.co/Q7yPbZnpbw

List Your Project: https://t.co/f5Bos5wbMP

This list is for community reference only and does not imply endorsement by BSC NEWS. Please remember to Do Your Own Research.",Positive,28 projects added to our bsc projects page check them out here http //t.co/q7ypbznpbw list your project http //t.co/f5bos5wbmp this list be for community reference only and do not imply endorsement by bsc news please remember to do your own research
text-query-tweets2021-04-23.json,"Sign up to join our political/legislative volunteer team so we can elect environmental champions and urge them to pass legislation to fight against climate change!

https://t.co/qusyyocbEa",Positive,sign up to join our political/legislative volunteer team so we can elect environmental champion and urge them to pass legislation to fight against climate change http //t.co/qusyyocbea
text-query-tweets2021-04-23.json,@_alienspecies_ Usei o https://t.co/FhuZCFZzQC,Negative,_alienspecies_ usei o https //t.co/fhuzcfzzqc
text-query-tweets2021-04-23.json,"You can now complete enrollment online. Click here https://t.co/0Wwc2qyJ1D
#EllsworthEaglesRise #ChooseCombs https://t.co/QJSnuBfUcE",Positive,you can now complete enrollment online click here https //t.co/0wwc2qyj1d ellswortheaglesrise choosecombs http //t.co/qjsnubfuce
text-query-tweets2021-04-23.json,"Get Funnel Teardown of High-Growth Companies like https://t.co/qqJ9qVKFdI, Bombas and Instacart with Examples.

Read more 👉 https://t.co/6uJEdZsX8y

#B2BSaaS #ecommerce #salesfunnel #MarketingFunnel #HighGrowthCompanies https://t.co/fvEMn4ND2N",Positive,get funnel teardown of high-growth companies like http //t.co/qqj9qvkfdi bombas and instacart with examples read more 👉 http //t.co/6ujedzsx8y b2bsaas ecommerce salesfunnel marketingfunnel highgrowthcompanies http //t.co/fvemn4nd2n
text-query-tweets2021-04-23.json,"When your marketing team scales from 5 to 20 to 50, processes
 you used as a small team may no longer work. The customizable
 platform that's almost too good to be true, https://t.co/pk1E8uhJQG is a real-time
...
Posted via Webtalk https://t.co/LkDf4iMbfL",Positive,when your marketing team scale from 5 to 20 to 50 process you use as a small team may no long work the customizable platform that 's almost too good to be true http //t.co/pk1e8uhjqg be a real-time ... posted via webtalk http //t.co/lkdf4imbfl
text-query-tweets2021-04-23.json,"#ComunidadUPTrep Develop Talent &amp; Technology los invita a participar en el programa de estancias o estadías.

Registro ➡ https://t.co/AslBGNXcZz https://t.co/tGolUr6Ba2",Negative,comunidaduptrep develop talent amp technology los invita a participar en el programa de estancias o estadías registro ➡ http //t.co/aslbgnxczz http //t.co/tgolur6ba2
text-query-tweets2021-04-23.json,@jeremiahjw @film_girl Is https://t.co/VJwG8ahbyc good? I despise my agency’s PM software.,Negative,jeremiahjw film_girl is https //t.co/vjwg8ahbyc good i despise my agency ’ s pm software
text-query-tweets2021-04-23.json,"Hola! Soy @CataRiganti, concejal de CV
Te escribo para invitarte a nuestro equipo de voluntarios de campaña y que te sumes a ConVocación X #SanIsidro, #VillaAdelina #Boulogne #Beccar #Martinez 
Anotate acá en lo que más te guste para mejorar tu barrio 👉🏽  https://t.co/sAgKVBFvVR",Negative,hola soy catariganti concejal de cv te escribo para invitarte a nuestro equipo de voluntarios de campaña y que te sum a convocación x sanisidro villaadelina boulogne beccar martinez anotate acá en lo que más te guste para mejorar tu barrio 👉🏽 http //t.co/sagkvbfvvr
text-query-tweets2021-04-23.json,"Enrolling Your Student Is Easier Than Ever!
We're excited to announce the launch of our new online registration portal. You are just one click away from enrolling your student! #ChooseCombs 
Click here https://t.co/u0DJM9CeIE https://t.co/WSsH5ocedg",Positive,enrolling your student is easier than ever we 're excite to announce the launch of our new online registration portal you be just one click away from enrol your student choosecombs click here https //t.co/u0djm9ceie http //t.co/wssh5ocedg
text-query-tweets2021-04-23.json,@MollysBookNook Love to hear that https://t.co/Ba0uUEo5an is helping you stay organized and get work done 💪,Negative,mollysbooknook love to hear that http //t.co/ba0uueo5an be help you stay organize and get work do 💪
text-query-tweets2021-04-23.json,https://t.co/YJeeDr75ZH プロジェクト管理ツールとしてはめっちゃいいので、もっと知られてもいいのに！,Negative,http //t.co/yjeedr75zh プロジェクト管理ツールとしてはめっちゃいいので、もっと知られてもいいのに！
text-query-tweets2021-04-23.json,"How do you manage your Facebook Ads? Try mondaydotcom for free (no card details required) here: https://t.co/T0iqPCnVE4. 

If you need any assistance in getting started, we're here to help! 

#mondaydotcom #facebookads #facebookadsintegration https://t.co/reNtshyv5U",Negative,how do you manage your facebook ads try mondaydotcom for free no card detail require here http //t.co/t0iqpcnve4 if you need any assistance in get start we 're here to help mondaydotcom facebookads facebookadsintegration http //t.co/rentshyv5u
text-query-tweets2021-04-23.json,#وظايف_الدمام مطلوب ٤٠ ممثل خدمة عملاء للعمل بالسينما في الخبر (للجنسين) https://t.co/6sqctv7yD3,Negative,وظايف_الدمام مطلوب ٤٠ ممثل خدمة عملاء للعمل بالسينما في الخبر للجنسين http //t.co/6sqctv7yd3
text-query-tweets2021-04-23.json,"Thank you so much - @GillKellyMY is amazing! 

We are so glad she got to speak to the little CEO's of the future!  

If your school would like to get involved in our Careers Conversations get in touch today: https://t.co/M1NmUv7eBQ

#RaisingAspirations #business #education",Positive,thank you so much gillkellymy be amazing we be so glad she get to speak to the little ceo 's of the future if your school would like to get involve in our careers conversations get in touch today http //t.co/m1nmuv7ebq raisingaspirations business education
text-query-tweets2021-04-23.json,"Avez-vous un système d'information fiable et performant ? 

Chez @brioudeinternet depuis 2014, tout le #SI est digitalisé !

En 2020, nous sommes passés sur un des leaders de la gestion de projet : https://t.co/CKclKttV92

→ https://t.co/DPteliinKP",Negative,avez-vous un système d'information fiable et performant chez brioudeinternet depuis 2014 tout le si est digitalisé en 2020 nous somme passés sur un de leader de la gestion de projet http //t.co/ckclkttv92 → http //t.co/dpteliinkp
text-query-tweets2021-04-23.json,@coryklippsten https://t.co/THC6WIqgzP dude - it's 🔥,Positive,coryklippsten http //t.co/thc6wiqgzp dude it 's 🔥
text-query-tweets2021-04-23.json,"En el marco del convenio entre la empresa Develop y #UTHH, te invitamos a realizar tus Prácticas Profesionales en modalidad Online. 

📍¿Dónde? 
💻 Si te interesa participar no olvides registrarte: https://t.co/w6JwTaOtqy https://t.co/tuc5uqKc1r",Positive,en el marco del convenio entre la empresa develop y uthh te invitamos a realizar tus prácticas profesionales en modalidad online 📍¿dónde 💻 si te interesa participar no olvides registrarte http //t.co/w6jwtaotqy http //t.co/tuc5uqkc1r
text-query-tweets2021-04-03.json,"As a SaaS leader, it’s your job to set the business direction, and it’s your team’s job to figure out how to achieve the goals you set.  https://t.co/75MUsu96jU @mondaydotcom",Positive,as a saas leader it ’ s your job to set the business direction and it ’ s your team ’ s job to figure out how to achieve the goal you set http //t.co/75musu96ju mondaydotcom
text-query-tweets2021-04-03.json,"Starting in April, Brittni will be hosting a https://t.co/EhYWn6SCve Q&amp;A Workshop EVERY TUESDAY from 11 - 11:30 am CT. These workshops are FREE and allow users to jump on, ask questions, and get the support they need with an https://t.co/EhYWn6SCve issue or problem. https://t.co/CB3fhodYFX",Positive,starting in april brittni will be host a http //t.co/ehywn6scve q amp a workshop every tuesday from 11 11:30 be ct these workshop be free and allow user to jump on ask question and get the support they need with an http //t.co/ehywn6scve issue or problem http //t.co/cb3fhodyfx
text-query-tweets2021-04-03.json,@whit4th wait you made https://t.co/H2pV9HEd6c?,Positive,whit4th wait you make http //t.co/h2pv9hed6c
text-query-tweets2021-04-03.json,"Together, the color scheme and the boards view create a visual and interactive workspace for project teams. 

https://t.co/q5VPcqZ21u",Positive,together the color scheme and the board view create a visual and interactive workspace for project team http //t.co/q5vpcqz21u
text-query-tweets2021-04-03.json,"#happyFriday! Sure you could just end the week how you started it, juggling #slack, #MSteams, #Jira, #Monday.com, #XLS #googledocs. Or you could, upgrade and go #Nextgen with https://t.co/bHI9E11yYg #projectmanagement done right. Try our free tier today! #pmp #pmo #ceo #coo #pmi https://t.co/TZB9MOwbQx",Positive,happyfriday sure you could just end the week how you start it juggle slack msteams jira monday.com xls googledocs or you could upgrade and go nextgen with http //t.co/bhi9e11yyg projectmanagement do right try our free tier today pmp pmo ceo coo pmi http //t.co/tzb9mowbqx
text-query-tweets2021-04-03.json,"Throwaway the outdated tech to run your #business or #manage your #team.  #slack, #asana, #jira, #monday.com #trello are the past.  Time to #upgrade to the #nextgen with https://t.co/bHI9E11yYg. It's the #nextgen solution that does it all! #projectmanagementsoftware #agile https://t.co/jYDj4iTAwJ",Negative,throwaway the outdated tech to run your business or manage your team slack asana jira monday.com trello be the past time to upgrade to the nextgen with http //t.co/bhi9e11yyg it 's the nextgen solution that do it all projectmanagementsoftware agile http //t.co/jydj4itawj
text-query-tweets2021-04-03.json,"@wm_j_kennedy Hey William -- try this link and let us know if it's working for you :) 

https://t.co/4ap0g1lnME",Positive,wm_j_kennedy hey william -- try this link and let us know if it 's work for you http //t.co/4ap0g1lnme
text-query-tweets2021-04-03.json,Is there a free trial for https://t.co/0yuxR0yntZ ?,Positive,is there a free trial for http //t.co/0yuxr0yntz
text-query-tweets2021-04-03.json,This https://t.co/r6LnTQ2roQ is similar like the google spreadsheet but colorfull one.,Negative,this http //t.co/r6lntq2roq be similar like the google spreadsheet but colorfull one
